gene_id	length	G10d1	G10d2	G15d1	G15d2	G5d1	G5d2	M10d1	M10d2	M15d1	M15d2	M5d1	M5d2
ENSG00000196277	8214	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236152	307	4	0	0	0	12	4	5	2	1	1	7	5
ENSG00000237665	520	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236202	507	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270207	1008	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000227110	6458	0	1	0	0	1	0	3	2	0	0	0	0
ENSG00000228351	566	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253081	120	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231401	938	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000071282	9130	1	5	0	5	33	5	5	2	2	0	14	12
ENSG00000224884	561	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125046	6279	0	0	0	1	0	0	0	0	1	0	1	2
ENSG00000215160	1017	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000182533	1956	0	0	0	0	1	1	0	0	0	0	1	0
ENSG00000180914	4514	16	7	14	6	83	16	13	11	15	15	36	16
ENSG00000070950	6983	966	432	674	354	2395	545	606	326	470	397	1282	721
ENSG00000281863	138	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199815	126	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196220	18924	154	60	83	43	254	61	511	305	281	261	151	72
ENSG00000224808	428	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228723	1439	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000227929	1223	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235830	377	1	0	0	0	0	0	0	0	2	0	0	0
ENSG00000254485	1649	0	0	2	0	0	0	0	0	0	2	2	1
ENSG00000214041	750	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000206573	6275	758	304	891	416	1149	255	515	275	500	413	616	267
ENSG00000134077	5365	758	361	713	326	1926	459	581	380	533	498	1005	519
ENSG00000168137	10808	3356	1572	2961	1584	7091	1389	2781	1549	1906	1607	3303	1793
ENSG00000156959	5329	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000235338	1033	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163719	6020	1816	780	2125	1111	3983	845	2754	1568	1523	1408	2215	1211
ENSG00000144550	2335	16	14	30	14	42	9	13	11	14	15	11	8
ENSG00000156983	5477	1659	696	1400	697	4075	880	1370	765	907	859	2201	1120
ENSG00000114026	8733	594	279	660	341	1112	233	671	326	463	403	501	250
ENSG00000134072	2720	139	54	154	63	253	32	190	119	144	90	180	67
ENSG00000171148	4234	2186	1008	2455	1284	5056	1014	2517	1428	1424	1349	2716	1422
ENSG00000241553	3608	3398	1318	3794	1650	6028	1125	3699	1713	2524	1911	3687	1644
ENSG00000250151	2765	1	0	4	3	1	0	3	1	2	3	4	2
ENSG00000214021	10365	1447	674	1682	890	1869	397	1807	1016	1111	1038	840	433
ENSG00000269886	336	0	1	5	1	3	1	0	0	0	2	0	0
ENSG00000156990	5348	1108	460	789	402	2554	453	817	443	530	530	1231	663
ENSG00000187288	1926	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171135	1799	858	414	606	296	2348	489	820	499	471	409	1187	592
ENSG00000163701	4676	54	24	36	20	187	39	49	20	48	42	90	47
ENSG00000163702	4540	281	148	216	127	427	95	324	168	208	186	187	81
ENSG00000212327	103	0	0	0	1	0	0	3	0	5	1	0	1
ENSG00000163703	3778	594	305	420	185	952	178	504	279	365	326	369	209
ENSG00000269894	553	44	20	20	19	52	11	26	13	17	19	23	6
ENSG00000163704	3939	66	26	40	25	203	39	65	37	68	45	106	38
ENSG00000230082	614	2	1	1	1	1	0	0	1	2	0	1	2
ENSG00000269982	3823	39	21	39	26	74	13	38	25	39	28	28	22
ENSG00000125037	4270	1144	557	1055	564	2281	496	1154	649	710	733	1105	583
ENSG00000180385	3714	423	179	358	191	1033	222	191	125	192	176	480	238
ENSG00000232901	294	23	8	15	14	59	15	17	3	13	22	27	28
ENSG00000206567	2533	77	53	73	32	201	46	56	29	53	40	109	62
ENSG00000186162	3017	220	98	231	118	346	69	233	130	132	136	180	94
ENSG00000144554	8378	2187	973	2261	1083	4459	1057	1280	756	907	764	2018	1176
ENSG00000201182	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229217	315	1	0	1	0	2	0	0	0	0	0	1	0
ENSG00000163705	1895	14	2	5	6	19	6	6	3	1	1	5	3
ENSG00000254999	1233	3489	1714	3071	1653	7045	1531	3977	2309	2701	2502	3683	1986
ENSG00000134086	4213	2180	959	2317	1195	4569	998	1958	986	1510	1319	2318	1197
ENSG00000134070	3483	277	143	391	213	429	86	109	48	121	130	175	92
ENSG00000157014	5572	747	311	767	379	1495	348	573	316	472	488	795	427
ENSG00000272410	2977	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231177	1328	52	17	31	13	94	27	29	33	27	30	52	47
ENSG00000157017	2064	144	79	267	122	267	49	160	102	162	143	161	76
ENSG00000240288	1712	26	7	35	11	38	11	19	20	11	24	34	10
ENSG00000276678	70	0	0	0	2	0	0	1	0	0	0	0	0
ENSG00000157020	5446	3270	1564	2174	1131	7199	1478	2027	1242	1475	1369	3361	1885
ENSG00000157087	10165	2	3	2	4	27	2	4	0	7	2	14	3
ENSG00000264534	109	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216135	60	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236999	472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224771	507	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226567	2960	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230599	452	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132164	6700	0	0	2	0	2	1	3	1	0	1	3	1
ENSG00000157103	4904	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232287	584	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196639	5546	4	4	10	2	29	5	46	30	37	31	21	11
ENSG00000213964	327	2	0	0	1	1	0	0	0	1	0	0	0
ENSG00000197548	8833	1573	752	1876	985	2032	453	1372	685	833	824	937	536
ENSG00000226621	258	0	0	0	1	1	0	0	0	2	0	0	0
ENSG00000235240	174	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270531	268	0	0	0	0	0	0	2	1	0	2	0	0
ENSG00000144560	7207	607	256	443	204	1522	309	700	339	428	328	793	389
ENSG00000271716	580	1	0	1	1	5	1	1	2	2	0	0	1
ENSG00000272483	596	1	0	3	1	0	0	2	1	1	0	1	0
ENSG00000144559	5925	269	129	181	90	757	162	191	115	156	140	355	184
ENSG00000230342	1400	15	4	10	1	21	5	9	4	6	2	13	4
ENSG00000224263	300	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225275	282	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231897	628	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251038	351	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263988	298	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157152	5683	3	2	5	2	5	2	3	2	1	0	5	1
ENSG00000226642	1166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157150	1650	0	0	0	0	3	0	1	0	0	0	1	0
ENSG00000233026	344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236062	660	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132170	4046	32	6	190	96	153	31	19	11	21	28	104	53
ENSG00000225026	272	0	0	1	0	0	0	0	1	0	0	1	0
ENSG00000154743	5667	504	232	345	179	1174	255	227	137	233	227	546	260
ENSG00000200114	119	1	0	0	0	3	2	0	1	0	0	1	0
ENSG00000251774	102	1	0	1	2	2	0	0	0	2	2	0	0
ENSG00000225526	1829	13	7	12	3	40	6	15	4	10	12	20	10
ENSG00000075975	2848	775	362	666	318	1840	383	639	392	434	413	941	501
ENSG00000274514	277	2	0	3	0	2	1	3	0	1	0	1	3
ENSG00000132155	7847	3283	1482	3795	1977	6512	1351	3208	1876	2063	1848	3397	1885
ENSG00000233252	185	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000088726	3562	3	1	7	7	1	0	1	0	13	7	0	0
ENSG00000213943	1279	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144712	5478	14	5	4	4	86	23	11	12	7	3	68	23
ENSG00000272263	510	7	3	0	1	14	7	1	7	3	1	6	7
ENSG00000144713	3720	23887	11634	15581	8780	52323	11766	22692	13077	14281	13642	25385	13777
ENSG00000207496	139	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250939	202	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232746	635	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144711	6882	381	129	651	355	910	190	869	421	663	589	532	263
ENSG00000231362	156	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132182	8182	11823	5548	9937	4873	30990	6645	8940	5070	5688	5497	16154	8444
ENSG00000238138	105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223398	466	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244502	515	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000163517	5281	71	32	47	13	135	34	160	91	79	68	83	37
ENSG00000163520	4812	217	78	162	79	1232	246	191	85	178	125	567	313
ENSG00000224514	1021	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154764	4579	1	0	0	0	0	1	0	0	0	0	0	1
ENSG00000233121	966	1	0	1	0	1	0	0	1	0	0	1	0
ENSG00000275340	3869	2	0	1	0	6	1	0	1	1	2	0	1
ENSG00000180438	3636	0	0	0	0	0	0	0	1	1	0	1	0
ENSG00000224752	765	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163528	1772	445	211	229	130	1332	290	313	174	225	202	776	414
ENSG00000170876	3572	1225	521	1011	496	3293	698	1134	650	738	698	1641	853
ENSG00000268279	1335	23	12	18	6	52	8	19	5	12	4	25	15
ENSG00000228242	4015	65	29	57	32	113	27	74	41	42	49	52	20
ENSG00000154767	4798	530	259	549	302	1098	236	532	296	381	298	533	271
ENSG00000170860	3815	1163	545	1078	553	3048	683	817	467	613	644	1686	940
ENSG00000255021	613	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251576	2284	0	0	3	1	0	0	0	0	0	1	0	0
ENSG00000199609	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131389	8254	2920	1294	4728	2306	7432	1563	3949	2185	2989	2654	4201	2184
ENSG00000144596	11704	0	0	1	1	0	0	2	0	0	0	1	1
ENSG00000207163	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234123	1941	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000235629	446	0	0	2	1	3	1	1	0	1	0	0	2
ENSG00000154781	3556	571	273	649	332	1231	252	605	341	441	396	604	366
ENSG00000131379	3492	12	3	20	16	29	1	5	5	20	14	8	6
ENSG00000230172	1147	2	1	0	0	1	0	0	1	0	0	0	0
ENSG00000260902	3830	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154783	8046	47	13	23	12	307	74	47	34	44	53	117	78
ENSG00000225733	5131	2878	1275	3052	1502	6040	1299	2851	1510	2141	1764	3067	1622
ENSG00000177463	11821	2402	1143	2270	1252	5129	1127	2095	1239	1501	1411	2622	1404
ENSG00000131368	5383	2177	996	1343	735	5049	1103	1312	687	1055	934	2188	1197
ENSG00000131381	7921	657	289	720	412	1243	268	675	409	487	420	639	298
ENSG00000228874	361	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000227578	778	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230524	4566	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131375	5598	924	383	957	519	1457	347	960	581	720	699	758	414
ENSG00000224660	5733	291	125	394	192	547	127	485	264	375	291	288	172
ENSG00000131370	4159	166	53	233	134	469	93	355	156	178	168	415	231
ENSG00000201162	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226427	273	1	0	0	0	2	0	0	0	0	0	0	0
ENSG00000206562	5714	317	141	261	125	656	123	344	162	200	182	358	216
ENSG00000144597	5152	544	266	585	290	1059	234	636	354	410	396	603	345
ENSG00000206926	107	1	1	10	0	1	1	6	1	2	0	2	0
ENSG00000249786	4321	3	4	7	3	6	1	8	5	2	3	11	2
ENSG00000206561	4175	29	25	40	19	115	20	101	40	63	48	51	36
ENSG00000263573	70	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241064	283	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000131373	3055	368	171	313	180	896	193	364	204	264	224	442	267
ENSG00000169814	3704	241	112	301	147	407	103	312	185	210	170	250	86
ENSG00000206560	11279	2575	1236	2080	1126	5632	1212	1081	589	1099	1009	2295	1273
ENSG00000264354	74	2	0	0	1	0	0	0	0	1	0	1	0
ENSG00000279465	660	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000270409	1219	0	1	0	0	2	0	0	0	0	0	1	0
ENSG00000263740	295	1	0	0	0	0	0	0	0	0	0	1	3
ENSG00000207815	79	0	0	1	2	0	0	1	0	0	0	1	0
ENSG00000224728	1525	13	4	5	3	64	12	2	5	3	3	22	10
ENSG00000131386	5679	0	2	0	1	4	2	1	1	0	0	1	1
ENSG00000154813	3562	639	299	603	312	1221	266	560	291	354	347	612	369
ENSG00000154814	6095	296	149	261	103	852	171	256	143	158	126	452	246
ENSG00000270739	1092	1	1	0	0	0	0	0	0	0	2	1	0
ENSG00000131378	4776	961	420	591	252	2711	568	1047	635	827	804	1327	713
ENSG00000271964	549	16	2	7	3	22	6	4	6	8	2	13	6
ENSG00000272498	564	8	3	2	6	21	3	3	4	2	1	14	4
ENSG00000272529	551	3	0	5	5	10	3	5	2	5	4	9	5
ENSG00000269391	445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233570	1365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092345	3631	0	0	0	1	0	0	0	0	0	1	1	0
ENSG00000229271	411	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224039	1458	0	1	0	0	2	0	0	0	0	0	0	1
ENSG00000154822	5146	549	290	838	436	1130	260	654	358	460	482	629	350
ENSG00000226441	311	1	1	1	0	0	0	0	1	0	0	1	0
ENSG00000131374	11269	2166	1007	2230	1121	4075	851	2182	1264	1531	1403	2089	1175
ENSG00000231780	306	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000227309	361	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271841	63	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233133	176	4	1	4	3	3	2	8	1	2	2	4	1
ENSG00000213383	870	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214286	715	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000226238	458	1	2	2	1	7	2	2	1	0	2	6	0
ENSG00000274840	339	5	5	1	2	33	11	15	11	3	3	18	10
ENSG00000182568	13409	1779	783	1542	742	4194	948	2020	1150	1447	1261	2136	1024
ENSG00000272477	956	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000228956	13505	222	96	149	78	465	105	127	76	174	181	242	122
ENSG00000236570	1227	0	0	0	1	0	1	0	0	3	0	0	1
ENSG00000251761	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183960	6148	1	0	3	0	14	2	8	0	1	1	4	3
ENSG00000271898	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163576	4163	6	0	4	4	10	0	11	6	7	7	5	2
ENSG00000232953	1928	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000144566	3785	910	424	1129	546	2036	433	1047	595	766	648	1216	590
ENSG00000183977	2523	21	6	16	8	22	7	17	15	8	12	15	7
ENSG00000201545	123	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230697	396	0	1	0	0	1	0	1	0	0	0	0	0
ENSG00000229468	155	0	1	0	0	2	0	0	0	0	1	0	1
ENSG00000114166	5634	591	253	886	478	865	181	570	342	464	421	553	263
ENSG00000266745	77	1	0	0	0	2	0	0	0	0	0	0	0
ENSG00000129810	3828	265	94	251	140	584	128	203	103	112	111	326	191
ENSG00000231304	6571	4	2	1	1	8	2	4	2	6	4	2	1
ENSG00000199577	106	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261734	2314	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206807	113	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282987	2118	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236380	772	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151789	13621	14	6	14	4	32	4	14	7	19	11	19	6
ENSG00000225542	705	3	1	1	0	2	4	1	0	1	1	2	1
ENSG00000223351	648	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132967	1111	878	410	657	304	2270	500	503	311	352	365	1219	762
ENSG00000234723	418	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271235	605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226183	644	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231915	1760	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215016	453	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233153	532	0	0	0	0	1	0	1	0	0	0	2	0
ENSG00000182247	3274	497	228	344	153	822	208	576	361	389	348	506	274
ENSG00000206728	104	0	0	0	2	3	0	0	1	0	0	1	0
ENSG00000228171	249	0	0	1	0	0	0	1	0	1	0	1	1
ENSG00000252562	99	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000212269	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223791	778	7	1	2	0	4	1	2	0	4	0	3	1
ENSG00000170142	3074	3130	1471	2401	1291	7062	1553	2789	1500	1944	1876	3870	2040
ENSG00000231395	518	27	11	11	1	20	0	16	8	8	11	8	11
ENSG00000197885	3473	109	57	84	47	231	54	100	57	89	72	115	59
ENSG00000174748	6528	30998	14711	25405	13563	60882	13332	33719	19417	21651	20762	31664	17736
ENSG00000174738	5820	254	90	193	89	496	113	609	325	374	320	303	143
ENSG00000224074	3446	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000242109	849	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151090	8709	20	9	9	4	80	16	96	59	81	90	44	27
ENSG00000229756	360	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224822	1754	0	0	0	0	0	0	2	0	1	0	0	0
ENSG00000228791	6386	0	0	0	0	4	0	7	0	2	0	1	0
ENSG00000272554	809	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265028	74	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233544	626	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237838	584	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244404	298	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201713	120	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077092	3697	10	2	4	1	8	3	7	3	8	7	2	4
ENSG00000213877	486	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201962	109	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229421	339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272166	64	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077097	6044	10712	5015	7928	4200	22618	5000	6732	3774	5339	4819	10749	5833
ENSG00000275227	181	13	6	8	5	32	2	22	7	7	14	8	5
ENSG00000238225	228	0	0	2	2	0	0	0	0	0	0	0	0
ENSG00000151092	8326	1772	832	1325	707	3284	703	1090	634	946	878	1614	853
ENSG00000213872	409	12	5	13	6	4	1	9	2	7	2	4	1
ENSG00000213871	746	1	1	1	0	1	0	0	1	3	0	2	0
ENSG00000151093	2486	275	166	203	108	727	138	219	123	155	158	309	178
ENSG00000230891	934	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234158	701	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237603	556	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230465	958	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225386	454	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179796	3271	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163491	9582	8	3	0	2	32	7	8	9	2	3	16	7
ENSG00000224237	203	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207251	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033867	9616	983	467	537	315	2497	510	1403	856	1096	961	1599	812
ENSG00000227523	311	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000230807	371	2	0	0	0	2	0	1	0	0	0	1	1
ENSG00000201033	162	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232167	42	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238912	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223968	255	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213846	2452	19	17	15	10	39	10	27	23	15	11	22	6
ENSG00000271943	462	1	1	0	0	0	0	3	0	0	0	0	0
ENSG00000232766	440	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272282	1096	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163508	3656	0	0	1	1	8	0	0	0	0	0	4	1
ENSG00000225548	935	0	1	1	0	0	0	1	0	0	0	0	0
ENSG00000229243	2833	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235493	850	6	0	8	3	8	1	4	2	3	3	6	1
ENSG00000187118	10536	403	199	408	187	937	196	427	225	268	275	566	291
ENSG00000163512	6349	843	420	1048	579	1016	234	566	333	468	442	455	229
ENSG00000206559	2895	20	7	18	18	22	7	23	9	13	8	15	4
ENSG00000234048	482	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230480	349	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215004	1204	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235904	613	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144642	10350	0	0	2	2	0	2	0	1	0	0	1	0
ENSG00000226216	371	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203506	2303	0	0	0	0	0	1	2	0	0	0	0	0
ENSG00000227795	174	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235593	554	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199927	217	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281710	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227260	436	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227549	517	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163513	4704	2194	1034	3038	1481	3043	672	3547	2055	2441	2302	1498	791
ENSG00000224618	375	0	0	1	0	2	2	0	0	0	2	2	0
ENSG00000261468	1916	13	10	38	10	19	7	39	34	20	35	9	7
ENSG00000144644	7330	0	2	0	0	3	0	0	0	0	0	1	1
ENSG00000265376	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213854	900	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000222983	133	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230111	400	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227339	2786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163527	5012	6706	3104	5724	3093	13330	2857	4889	2848	3431	3130	6803	3509
ENSG00000144645	11976	5	1	5	4	9	5	7	2	3	0	7	4
ENSG00000232490	2307	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000223965	1386	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197385	3263	0	0	1	0	3	0	0	0	0	0	3	1
ENSG00000235670	483	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201701	128	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252398	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251590	834	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152642	4802	787	382	586	316	1817	398	629	320	440	393	914	509
ENSG00000236732	472	5	5	12	2	19	4	7	4	11	6	10	6
ENSG00000237433	881	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000261572	1891	1	2	3	2	0	1	3	2	1	2	1	1
ENSG00000170293	1174	35	21	47	20	81	17	40	20	43	27	44	14
ENSG00000270377	172	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234737	1291	0	0	2	0	1	0	0	0	0	0	1	0
ENSG00000153551	3751	1192	553	1399	645	2044	436	1156	683	778	720	1040	527
ENSG00000091317	4413	4135	1932	5243	2657	6911	1461	3538	1922	2585	2195	4006	1987
ENSG00000276147	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213849	371	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000144635	6132	1037	463	986	480	2509	549	1032	609	678	639	1458	796
ENSG00000226955	341	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231552	1000	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237676	333	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000182973	4846	844	374	631	335	1897	402	678	381	414	431	967	559
ENSG00000251224	466	1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000213842	992	2	0	2	0	2	1	5	0	1	0	2	3
ENSG00000227337	471	0	1	0	0	2	0	0	0	0	0	0	0
ENSG00000206557	8685	42	22	19	12	130	17	33	23	40	27	56	28
ENSG00000183813	3095	5	0	4	5	4	5	1	3	7	9	7	4
ENSG00000170266	4364	3535	1537	3514	1865	5738	1246	4292	2430	2080	1987	2612	1413
ENSG00000223899	948	5	3	5	2	6	1	6	0	2	2	3	3
ENSG00000235424	288	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188167	3966	186	76	206	109	259	43	141	81	89	89	147	79
ENSG00000275090	299	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170275	6695	4404	2013	4166	2130	6534	1443	6826	3730	4281	3737	3019	1595
ENSG00000272149	305	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173705	5008	3	0	7	3	8	2	11	3	2	1	2	2
ENSG00000230119	96	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153558	7664	35	10	22	17	87	21	42	23	23	22	43	19
ENSG00000153560	9760	2345	1053	1783	802	6301	1354	2365	1349	1652	1332	3400	1713
ENSG00000252700	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202175	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163539	15211	1552	717	1281	739	3669	839	1649	953	1170	1114	2026	1134
ENSG00000238008	224	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000228112	355	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227707	333	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271643	1263	17	8	18	20	31	10	23	5	17	15	16	9
ENSG00000170248	9038	4553	2160	4658	2460	8895	1943	4239	2412	3190	2916	4567	2523
ENSG00000226320	1135	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236452	555	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227498	574	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235534	1214	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228767	1445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212442	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172995	10092	25	4	8	5	62	10	12	5	6	5	22	12
ENSG00000230830	542	0	0	0	0	4	0	0	0	1	0	2	0
ENSG00000207625	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226489	333	0	0	0	0	0	0	0	0	0	0	0	0
