sample_name	sample	stage	embryo
SI_11w_embryo1_82	SI	11w	embryo1
SI_11w_embryo1_88	SI	11w	embryo1
SI_11w_embryo1_90	SI	11w	embryo1
SI_16w_embryo1_62	SI	16w	embryo1
SI_16w_embryo1_65	SI	16w	embryo1
SI_16w_embryo1_81	SI	16w	embryo1
SI_19w_embryo1_60	SI	19w	embryo1
SI_21w_embryo2_57	SI	21w	embryo2
SI_21w_embryo2_89	SI	21w	embryo2
SI_24w_embryo1.2_29	SI	24w	embryo1
SI_24w_embryo1.2_41	SI	24w	embryo1
SI_24w_embryo1.2_67	SI	24w	embryo1
SI_24w_embryo1_22_V	SI	24w	embryo1
SI_24w_embryo1_3	SI	24w	embryo1
stomach_11w_embryo1_12	stomach	11w	embryo1
stomach_11w_embryo1_16	stomach	11w	embryo1
stomach_11w_embryo1_18	stomach	11w	embryo1
stomach_11w_embryo1_19	stomach	11w	embryo1
stomach_11w_embryo1_22	stomach	11w	embryo1
stomach_11w_embryo1_24	stomach	11w	embryo1
stomach_11w_embryo1_26	stomach	11w	embryo1
stomach_11w_embryo1_29	stomach	11w	embryo1
stomach_11w_embryo1_3	stomach	11w	embryo1
stomach_11w_embryo1_31	stomach	11w	embryo1
stomach_11w_embryo1_32	stomach	11w	embryo1
stomach_11w_embryo1_35	stomach	11w	embryo1
stomach_11w_embryo1_40	stomach	11w	embryo1
stomach_11w_embryo1_41	stomach	11w	embryo1
stomach_11w_embryo1_43	stomach	11w	embryo1
stomach_11w_embryo1_44	stomach	11w	embryo1
stomach_11w_embryo1_45	stomach	11w	embryo1
stomach_11w_embryo1_46	stomach	11w	embryo1
stomach_11w_embryo1_50	stomach	11w	embryo1
stomach_11w_embryo1_51	stomach	11w	embryo1
stomach_11w_embryo1_53	stomach	11w	embryo1
stomach_11w_embryo1_59	stomach	11w	embryo1
stomach_11w_embryo1_62	stomach	11w	embryo1
stomach_11w_embryo1_64	stomach	11w	embryo1
stomach_11w_embryo1_66	stomach	11w	embryo1
stomach_11w_embryo1_67	stomach	11w	embryo1
stomach_11w_embryo1_71	stomach	11w	embryo1
stomach_11w_embryo1_72	stomach	11w	embryo1
stomach_11w_embryo1_75	stomach	11w	embryo1
stomach_11w_embryo1_78	stomach	11w	embryo1
stomach_11w_embryo1_81	stomach	11w	embryo1
stomach_11w_embryo1_84	stomach	11w	embryo1
stomach_19w_embryo1_46	stomach	19w	embryo1
stomach_7w_embryo1_74	stomach	7w	embryo1
stomach_8w_embryo1_80	stomach	8w	embryo1
stomach_8w_embryo2_14	stomach	8w	embryo2
stomach_8w_embryo2_22	stomach	8w	embryo2
esophagus_6w_embryo1_1	esophagus	6w	embryo1
esophagus_6w_embryo1_12	esophagus	6w	embryo1
esophagus_6w_embryo1_13	esophagus	6w	embryo1
esophagus_6w_embryo1_21	esophagus	6w	embryo1
esophagus_6w_embryo1_29	esophagus	6w	embryo1
esophagus_6w_embryo1_31	esophagus	6w	embryo1
esophagus_6w_embryo1_35	esophagus	6w	embryo1
esophagus_6w_embryo1_38	esophagus	6w	embryo1
esophagus_6w_embryo1_41	esophagus	6w	embryo1
esophagus_6w_embryo1_42	esophagus	6w	embryo1
esophagus_6w_embryo1_43	esophagus	6w	embryo1
esophagus_6w_embryo1_45	esophagus	6w	embryo1
esophagus_6w_embryo1_46	esophagus	6w	embryo1
esophagus_6w_embryo1_48	esophagus	6w	embryo1
esophagus_6w_embryo1_49	esophagus	6w	embryo1
esophagus_6w_embryo1_5	esophagus	6w	embryo1
esophagus_6w_embryo1_50	esophagus	6w	embryo1
esophagus_6w_embryo1_53	esophagus	6w	embryo1
esophagus_6w_embryo1_54	esophagus	6w	embryo1
esophagus_6w_embryo1_55	esophagus	6w	embryo1
esophagus_6w_embryo1_56	esophagus	6w	embryo1
esophagus_6w_embryo1_59	esophagus	6w	embryo1
esophagus_6w_embryo1_60	esophagus	6w	embryo1
esophagus_6w_embryo1_64	esophagus	6w	embryo1
esophagus_6w_embryo1_65	esophagus	6w	embryo1
esophagus_6w_embryo1_66	esophagus	6w	embryo1
esophagus_6w_embryo1_68	esophagus	6w	embryo1
esophagus_6w_embryo1_71	esophagus	6w	embryo1
esophagus_6w_embryo1_74	esophagus	6w	embryo1
esophagus_6w_embryo1_75	esophagus	6w	embryo1
esophagus_6w_embryo1_77	esophagus	6w	embryo1
esophagus_6w_embryo1_85	esophagus	6w	embryo1
esophagus_6w_embryo1_87	esophagus	6w	embryo1
esophagus_6w_embryo1_88	esophagus	6w	embryo1
esophagus_6w_embryo1_89	esophagus	6w	embryo1
esophagus_6w_embryo2_51	esophagus	6w	embryo2
esophagus_6w_embryo2_55	esophagus	6w	embryo2
esophagus_6w_embryo2_68	esophagus	6w	embryo2
esophagus_6w_embryo2_7	esophagus	6w	embryo2
esophagus_7w_embryo2.2_4	esophagus	7w	embryo2
esophagus_7w_embryo2.2_40	esophagus	7w	embryo2
esophagus_7w_embryo2.2_6	esophagus	7w	embryo2
esophagus_7w_embryo2.2_8	esophagus	7w	embryo2
esophagus_7w_embryo2.2_80	esophagus	7w	embryo2
esophagus_8w_embryo1_60	esophagus	8w	embryo1
esophagus_8w_embryo1_69	esophagus	8w	embryo1
esophagus_8w_embryo2_52	esophagus	8w	embryo2
esophagus_8w_embryo2_55	esophagus	8w	embryo2
esophagus_8w_embryo2_58	esophagus	8w	embryo2
esophagus_8w_embryo2_61	esophagus	8w	embryo2
esophagus_8w_embryo2_62	esophagus	8w	embryo2
esophagus_8w_embryo2_63	esophagus	8w	embryo2
esophagus_8w_embryo2_66	esophagus	8w	embryo2
esophagus_8w_embryo2_68	esophagus	8w	embryo2
esophagus_8w_embryo2_89	esophagus	8w	embryo2
esophagus_9w_embryo1_38	esophagus	9w	embryo1
esophagus_9w_embryo1_81	esophagus	9w	embryo1
LI_8w_embryo2_77	LI	8w	embryo2
SI_24w_embryo1.2_3	SI	24w	embryo1
SI_24w_embryo1_90	SI	24w	embryo1
SI_7w_embryo2_13	SI	7w	embryo2
SI_7w_embryo2_73	SI	7w	embryo2
stomach_11w_embryo1_38	stomach	11w	embryo1
stomach_11w_embryo1_52	stomach	11w	embryo1
stomach_11w_embryo1_57	stomach	11w	embryo1
stomach_11w_embryo1_77	stomach	11w	embryo1
stomach_11w_embryo1_79	stomach	11w	embryo1
stomach_16w_embryo1_56	stomach	16w	embryo1
stomach_16w_embryo1_9	stomach	16w	embryo1
stomach_6w_embryo1_15	stomach	6w	embryo1
stomach_6w_embryo1_43	stomach	6w	embryo1
stomach_6w_embryo1_67	stomach	6w	embryo1
stomach_6w_embryo1_86	stomach	6w	embryo1
stomach_6w_embryo2_36	stomach	6w	embryo2
stomach_7w_embryo1_14	stomach	7w	embryo1
stomach_7w_embryo1_16	stomach	7w	embryo1
stomach_7w_embryo1_17	stomach	7w	embryo1
stomach_7w_embryo1_19	stomach	7w	embryo1
stomach_7w_embryo1_24	stomach	7w	embryo1
stomach_7w_embryo1_27	stomach	7w	embryo1
stomach_7w_embryo1_32	stomach	7w	embryo1
stomach_7w_embryo1_33	stomach	7w	embryo1
stomach_7w_embryo1_4	stomach	7w	embryo1
stomach_7w_embryo1_48	stomach	7w	embryo1
stomach_7w_embryo1_49	stomach	7w	embryo1
stomach_7w_embryo1_53	stomach	7w	embryo1
stomach_7w_embryo1_63	stomach	7w	embryo1
stomach_7w_embryo1_68	stomach	7w	embryo1
stomach_7w_embryo1_7	stomach	7w	embryo1
stomach_7w_embryo1_72	stomach	7w	embryo1
stomach_7w_embryo1_78	stomach	7w	embryo1
stomach_7w_embryo1_80	stomach	7w	embryo1
stomach_7w_embryo1_82	stomach	7w	embryo1
stomach_7w_embryo1_85	stomach	7w	embryo1
stomach_7w_embryo1_87	stomach	7w	embryo1
stomach_7w_embryo2.2_12	stomach	7w	embryo2
stomach_7w_embryo2.2_13	stomach	7w	embryo2
stomach_7w_embryo2.2_16	stomach	7w	embryo2
stomach_7w_embryo2.2_26	stomach	7w	embryo2
stomach_7w_embryo2.2_33	stomach	7w	embryo2
stomach_7w_embryo2.2_35	stomach	7w	embryo2
stomach_7w_embryo2.2_36	stomach	7w	embryo2
stomach_7w_embryo2.2_39	stomach	7w	embryo2
stomach_7w_embryo2.2_7	stomach	7w	embryo2
stomach_7w_embryo2.2_83	stomach	7w	embryo2
stomach_7w_embryo2.2_9	stomach	7w	embryo2
stomach_7w_embryo2_18	stomach	7w	embryo2
stomach_7w_embryo2_31	stomach	7w	embryo2
stomach_7w_embryo2_37	stomach	7w	embryo2
stomach_7w_embryo2_44	stomach	7w	embryo2
stomach_7w_embryo2_59	stomach	7w	embryo2
stomach_7w_embryo2_71	stomach	7w	embryo2
stomach_7w_embryo2_78	stomach	7w	embryo2
stomach_8w_embryo2_5	stomach	8w	embryo2
stomach_8w_embryo2_8	stomach	8w	embryo2
esophagus_6w_embryo2_11	esophagus	6w	embryo2
esophagus_6w_embryo2_14	esophagus	6w	embryo2
esophagus_6w_embryo2_2	esophagus	6w	embryo2
esophagus_6w_embryo2_31	esophagus	6w	embryo2
esophagus_6w_embryo2_44	esophagus	6w	embryo2
esophagus_6w_embryo2_47	esophagus	6w	embryo2
esophagus_6w_embryo2_56	esophagus	6w	embryo2
esophagus_6w_embryo2_58	esophagus	6w	embryo2
esophagus_6w_embryo2_59	esophagus	6w	embryo2
esophagus_6w_embryo2_60	esophagus	6w	embryo2
esophagus_6w_embryo2_63	esophagus	6w	embryo2
esophagus_6w_embryo2_65	esophagus	6w	embryo2
esophagus_6w_embryo2_74	esophagus	6w	embryo2
esophagus_6w_embryo2_75	esophagus	6w	embryo2
esophagus_6w_embryo2_80	esophagus	6w	embryo2
esophagus_6w_embryo2_83	esophagus	6w	embryo2
esophagus_7w_embryo2.2_2	esophagus	7w	embryo2
esophagus_8w_embryo1_52	esophagus	8w	embryo1
esophagus_8w_embryo1_53	esophagus	8w	embryo1
esophagus_8w_embryo1_54	esophagus	8w	embryo1
esophagus_8w_embryo1_57	esophagus	8w	embryo1
esophagus_8w_embryo1_65	esophagus	8w	embryo1
esophagus_8w_embryo1_70	esophagus	8w	embryo1
esophagus_8w_embryo1_74	esophagus	8w	embryo1
esophagus_8w_embryo1_81	esophagus	8w	embryo1
esophagus_8w_embryo1_82	esophagus	8w	embryo1
LI_6w_embryo2_65	LI	6w	embryo2
LI_7w_embryo2.2_19	LI	7w	embryo2
LI_7w_embryo2.2_35	LI	7w	embryo2
LI_8w_embryo2_56	LI	8w	embryo2
SI_16w_embryo1_51	SI	16w	embryo1
SI_24w_embryo1.2_43	SI	24w	embryo1
SI_8w_embryo1_27	SI	8w	embryo1
stomach_14w_embryo1_5	stomach	14w	embryo1
stomach_6w_embryo1_12	stomach	6w	embryo1
stomach_6w_embryo1_18	stomach	6w	embryo1
stomach_6w_embryo1_20	stomach	6w	embryo1
stomach_6w_embryo1_22	stomach	6w	embryo1
stomach_6w_embryo1_24	stomach	6w	embryo1
stomach_6w_embryo1_25	stomach	6w	embryo1
stomach_6w_embryo1_26	stomach	6w	embryo1
stomach_6w_embryo1_27	stomach	6w	embryo1
stomach_6w_embryo1_31	stomach	6w	embryo1
stomach_6w_embryo1_32	stomach	6w	embryo1
stomach_6w_embryo1_36	stomach	6w	embryo1
stomach_6w_embryo1_41	stomach	6w	embryo1
stomach_6w_embryo1_45	stomach	6w	embryo1
stomach_6w_embryo1_47	stomach	6w	embryo1
stomach_6w_embryo1_53	stomach	6w	embryo1
stomach_6w_embryo1_56	stomach	6w	embryo1
stomach_6w_embryo1_58	stomach	6w	embryo1
stomach_6w_embryo1_61	stomach	6w	embryo1
stomach_6w_embryo1_7	stomach	6w	embryo1
stomach_6w_embryo1_73	stomach	6w	embryo1
stomach_6w_embryo1_74	stomach	6w	embryo1
stomach_6w_embryo1_75	stomach	6w	embryo1
stomach_6w_embryo1_79	stomach	6w	embryo1
stomach_6w_embryo1_88	stomach	6w	embryo1
stomach_6w_embryo2_18	stomach	6w	embryo2
stomach_6w_embryo2_85	stomach	6w	embryo2
stomach_6w_embryo2_9	stomach	6w	embryo2
stomach_7w_embryo1_1	stomach	7w	embryo1
stomach_7w_embryo1_10	stomach	7w	embryo1
stomach_7w_embryo1_20	stomach	7w	embryo1
stomach_7w_embryo1_40	stomach	7w	embryo1
stomach_7w_embryo1_43	stomach	7w	embryo1
stomach_7w_embryo1_44	stomach	7w	embryo1
stomach_7w_embryo1_47	stomach	7w	embryo1
stomach_7w_embryo1_52	stomach	7w	embryo1
stomach_7w_embryo1_55	stomach	7w	embryo1
stomach_7w_embryo1_57	stomach	7w	embryo1
stomach_7w_embryo1_58	stomach	7w	embryo1
stomach_7w_embryo1_59	stomach	7w	embryo1
stomach_7w_embryo1_61	stomach	7w	embryo1
stomach_7w_embryo1_62	stomach	7w	embryo1
stomach_7w_embryo1_64	stomach	7w	embryo1
stomach_7w_embryo1_65	stomach	7w	embryo1
stomach_7w_embryo1_66	stomach	7w	embryo1
stomach_7w_embryo1_67	stomach	7w	embryo1
stomach_7w_embryo1_70	stomach	7w	embryo1
stomach_7w_embryo1_76	stomach	7w	embryo1
stomach_7w_embryo1_77	stomach	7w	embryo1
stomach_7w_embryo1_84	stomach	7w	embryo1
stomach_7w_embryo1_9	stomach	7w	embryo1
stomach_7w_embryo2.2_27	stomach	7w	embryo2
stomach_7w_embryo2.2_28	stomach	7w	embryo2
stomach_7w_embryo2.2_8	stomach	7w	embryo2
stomach_7w_embryo2_11	stomach	7w	embryo2
stomach_7w_embryo2_13	stomach	7w	embryo2
stomach_7w_embryo2_21	stomach	7w	embryo2
stomach_7w_embryo2_26	stomach	7w	embryo2
stomach_7w_embryo2_72	stomach	7w	embryo2
stomach_7w_embryo2_75	stomach	7w	embryo2
stomach_7w_embryo2_89	stomach	7w	embryo2
stomach_8w_embryo1_71	stomach	8w	embryo1
stomach_8w_embryo1_74	stomach	8w	embryo1
stomach_8w_embryo1_75	stomach	8w	embryo1
stomach_8w_embryo1_78	stomach	8w	embryo1
stomach_8w_embryo1_82	stomach	8w	embryo1
stomach_8w_embryo2_15	stomach	8w	embryo2
stomach_8w_embryo2_20	stomach	8w	embryo2
stomach_9w_embryo1_11	stomach	9w	embryo1
stomach_9w_embryo1_21	stomach	9w	embryo1
stomach_9w_embryo1_24	stomach	9w	embryo1
stomach_9w_embryo1_31	stomach	9w	embryo1
stomach_9w_embryo1_6	stomach	9w	embryo1
stomach_9w_embryo1_7	stomach	9w	embryo1
esophagus_6w_embryo1_33	esophagus	6w	embryo1
esophagus_6w_embryo1_6	esophagus	6w	embryo1
esophagus_6w_embryo2_77	esophagus	6w	embryo2
esophagus_6w_embryo2_85	esophagus	6w	embryo2
esophagus_6w_embryo2_86	esophagus	6w	embryo2
esophagus_8w_embryo1_72	esophagus	8w	embryo1
esophagus_8w_embryo1_80	esophagus	8w	embryo1
LI_6w_embryo1_33	LI	6w	embryo1
LI_6w_embryo1_38	LI	6w	embryo1
LI_6w_embryo1_58	LI	6w	embryo1
LI_6w_embryo1_85	LI	6w	embryo1
LI_6w_embryo1_90	LI	6w	embryo1
LI_6w_embryo2_33	LI	6w	embryo2
LI_6w_embryo2_56	LI	6w	embryo2
LI_6w_embryo2_86	LI	6w	embryo2
LI_6w_embryo2_89	LI	6w	embryo2
LI_7w_embryo2.2_16	LI	7w	embryo2
LI_7w_embryo2.2_2	LI	7w	embryo2
LI_7w_embryo2.2_20	LI	7w	embryo2
LI_7w_embryo2.2_26	LI	7w	embryo2
LI_7w_embryo2.2_29	LI	7w	embryo2
LI_7w_embryo2.2_31	LI	7w	embryo2
LI_7w_embryo2.2_36	LI	7w	embryo2
LI_7w_embryo2.2_37	LI	7w	embryo2
LI_7w_embryo2.2_39	LI	7w	embryo2
LI_7w_embryo2.2_40	LI	7w	embryo2
LI_7w_embryo2.2_41	LI	7w	embryo2
LI_7w_embryo2.2_42	LI	7w	embryo2
LI_7w_embryo2.2_43	LI	7w	embryo2
LI_7w_embryo2.2_45	LI	7w	embryo2
LI_7w_embryo2.2_47	LI	7w	embryo2
LI_7w_embryo2.2_49	LI	7w	embryo2
LI_7w_embryo2.2_50	LI	7w	embryo2
LI_7w_embryo2.2_53	LI	7w	embryo2
LI_7w_embryo2.2_56	LI	7w	embryo2
LI_7w_embryo2.2_57	LI	7w	embryo2
LI_7w_embryo2.2_58	LI	7w	embryo2
LI_7w_embryo2.2_59	LI	7w	embryo2
LI_7w_embryo2.2_61	LI	7w	embryo2
LI_7w_embryo2.2_64	LI	7w	embryo2
LI_7w_embryo2.2_66	LI	7w	embryo2
LI_7w_embryo2.2_76	LI	7w	embryo2
LI_7w_embryo2.2_8	LI	7w	embryo2
LI_7w_embryo2.2_83	LI	7w	embryo2
LI_7w_embryo2.2_85	LI	7w	embryo2
LI_7w_embryo2.2_86	LI	7w	embryo2
LI_7w_embryo2.2_9	LI	7w	embryo2
LI_7w_embryo2.2_90	LI	7w	embryo2
LI_7w_embryo2_21	LI	7w	embryo2
LI_7w_embryo2_53	LI	7w	embryo2
LI_8w_embryo1_8	LI	8w	embryo1
LI_8w_embryo2_59	LI	8w	embryo2
SI_6w_embryo1_62	SI	6w	embryo1
SI_6w_embryo1_66	SI	6w	embryo1
SI_6w_embryo1_73	SI	6w	embryo1
SI_7w_embryo1_28	SI	7w	embryo1
SI_7w_embryo1_5	SI	7w	embryo1
SI_7w_embryo1_53	SI	7w	embryo1
SI_7w_embryo2.2_33	SI	7w	embryo2
SI_7w_embryo2.2_50	SI	7w	embryo2
SI_7w_embryo2.2_69	SI	7w	embryo2
SI_7w_embryo2_67	SI	7w	embryo2
stomach_6w_embryo1_11	stomach	6w	embryo1
stomach_6w_embryo1_13	stomach	6w	embryo1
stomach_6w_embryo1_16	stomach	6w	embryo1
stomach_6w_embryo1_2	stomach	6w	embryo1
stomach_6w_embryo1_21	stomach	6w	embryo1
stomach_6w_embryo1_28	stomach	6w	embryo1
stomach_6w_embryo1_3	stomach	6w	embryo1
stomach_6w_embryo1_33	stomach	6w	embryo1
stomach_6w_embryo1_35	stomach	6w	embryo1
stomach_6w_embryo1_37	stomach	6w	embryo1
stomach_6w_embryo1_39	stomach	6w	embryo1
stomach_6w_embryo1_40	stomach	6w	embryo1
stomach_6w_embryo1_42	stomach	6w	embryo1
stomach_6w_embryo1_44	stomach	6w	embryo1
stomach_6w_embryo1_48	stomach	6w	embryo1
stomach_6w_embryo1_49	stomach	6w	embryo1
stomach_6w_embryo1_50	stomach	6w	embryo1
stomach_6w_embryo1_54	stomach	6w	embryo1
stomach_6w_embryo1_55	stomach	6w	embryo1
stomach_6w_embryo1_57	stomach	6w	embryo1
stomach_6w_embryo1_59	stomach	6w	embryo1
stomach_6w_embryo1_60	stomach	6w	embryo1
stomach_6w_embryo1_63	stomach	6w	embryo1
stomach_6w_embryo1_64	stomach	6w	embryo1
stomach_6w_embryo1_69	stomach	6w	embryo1
stomach_6w_embryo1_70	stomach	6w	embryo1
stomach_6w_embryo1_72	stomach	6w	embryo1
stomach_6w_embryo1_76	stomach	6w	embryo1
stomach_6w_embryo1_78	stomach	6w	embryo1
stomach_6w_embryo1_81	stomach	6w	embryo1
stomach_6w_embryo1_82	stomach	6w	embryo1
stomach_6w_embryo1_84	stomach	6w	embryo1
stomach_6w_embryo1_85	stomach	6w	embryo1
stomach_6w_embryo1_87	stomach	6w	embryo1
stomach_6w_embryo1_89	stomach	6w	embryo1
stomach_6w_embryo1_9	stomach	6w	embryo1
stomach_6w_embryo2_12	stomach	6w	embryo2
stomach_6w_embryo2_24	stomach	6w	embryo2
stomach_6w_embryo2_30	stomach	6w	embryo2
stomach_6w_embryo2_41	stomach	6w	embryo2
stomach_6w_embryo2_43	stomach	6w	embryo2
stomach_6w_embryo2_5	stomach	6w	embryo2
stomach_6w_embryo2_87	stomach	6w	embryo2
stomach_6w_embryo2_88	stomach	6w	embryo2
stomach_6w_embryo2_89	stomach	6w	embryo2
stomach_7w_embryo1_21	stomach	7w	embryo1
stomach_7w_embryo1_45	stomach	7w	embryo1
stomach_7w_embryo1_50	stomach	7w	embryo1
stomach_7w_embryo1_56	stomach	7w	embryo1
stomach_7w_embryo1_6	stomach	7w	embryo1
stomach_7w_embryo1_75	stomach	7w	embryo1
stomach_7w_embryo1_90	stomach	7w	embryo1
stomach_7w_embryo2.2_24	stomach	7w	embryo2
stomach_7w_embryo2.2_25	stomach	7w	embryo2
stomach_7w_embryo2.2_46	stomach	7w	embryo2
stomach_8w_embryo1_58	stomach	8w	embryo1
stomach_8w_embryo2_19	stomach	8w	embryo2
stomach_9w_embryo1_85	stomach	9w	embryo1
LI_6w_embryo1_86	LI	6w	embryo1
LI_6w_embryo2_29	LI	6w	embryo2
LI_6w_embryo2_72	LI	6w	embryo2
LI_7w_embryo2.2_17	LI	7w	embryo2
LI_7w_embryo2_78	LI	7w	embryo2
LI_7w_embryo2_82	LI	7w	embryo2
LI_8w_embryo2_43	LI	8w	embryo2
LI_8w_embryo2_44	LI	8w	embryo2
LI_8w_embryo2_45	LI	8w	embryo2
LI_8w_embryo2_46	LI	8w	embryo2
LI_8w_embryo2_48	LI	8w	embryo2
LI_8w_embryo2_49	LI	8w	embryo2
LI_8w_embryo2_50	LI	8w	embryo2
LI_8w_embryo2_51	LI	8w	embryo2
LI_8w_embryo2_52	LI	8w	embryo2
LI_8w_embryo2_54	LI	8w	embryo2
LI_8w_embryo2_55	LI	8w	embryo2
LI_8w_embryo2_57	LI	8w	embryo2
LI_8w_embryo2_58	LI	8w	embryo2
LI_8w_embryo2_60	LI	8w	embryo2
LI_8w_embryo2_61	LI	8w	embryo2
LI_8w_embryo2_62	LI	8w	embryo2
LI_8w_embryo2_63	LI	8w	embryo2
LI_8w_embryo2_64	LI	8w	embryo2
LI_8w_embryo2_65	LI	8w	embryo2
LI_8w_embryo2_66	LI	8w	embryo2
LI_8w_embryo2_67	LI	8w	embryo2
LI_8w_embryo2_68	LI	8w	embryo2
LI_8w_embryo2_69	LI	8w	embryo2
LI_8w_embryo2_71	LI	8w	embryo2
LI_8w_embryo2_72	LI	8w	embryo2
LI_8w_embryo2_74	LI	8w	embryo2
LI_8w_embryo2_75	LI	8w	embryo2
LI_8w_embryo2_78	LI	8w	embryo2
LI_8w_embryo2_80	LI	8w	embryo2
LI_8w_embryo2_81	LI	8w	embryo2
LI_8w_embryo2_82	LI	8w	embryo2
LI_8w_embryo2_83	LI	8w	embryo2
LI_8w_embryo2_84	LI	8w	embryo2
LI_8w_embryo2_85	LI	8w	embryo2
LI_8w_embryo2_86	LI	8w	embryo2
LI_8w_embryo2_87	LI	8w	embryo2
LI_8w_embryo2_88	LI	8w	embryo2
LI_8w_embryo2_89	LI	8w	embryo2
LI_8w_embryo2_90	LI	8w	embryo2
SI_6w_embryo2_1	SI	6w	embryo2
SI_6w_embryo2_11	SI	6w	embryo2
SI_6w_embryo2_15	SI	6w	embryo2
SI_6w_embryo2_19	SI	6w	embryo2
SI_6w_embryo2_2	SI	6w	embryo2
SI_6w_embryo2_20	SI	6w	embryo2
SI_6w_embryo2_26	SI	6w	embryo2
SI_6w_embryo2_3	SI	6w	embryo2
SI_6w_embryo2_32	SI	6w	embryo2
SI_6w_embryo2_33	SI	6w	embryo2
SI_6w_embryo2_36	SI	6w	embryo2
SI_6w_embryo2_37	SI	6w	embryo2
SI_6w_embryo2_39	SI	6w	embryo2
SI_6w_embryo2_41	SI	6w	embryo2
SI_6w_embryo2_43	SI	6w	embryo2
SI_6w_embryo2_47	SI	6w	embryo2
SI_6w_embryo2_49	SI	6w	embryo2
SI_6w_embryo2_5	SI	6w	embryo2
SI_6w_embryo2_51	SI	6w	embryo2
SI_6w_embryo2_52	SI	6w	embryo2
SI_6w_embryo2_53	SI	6w	embryo2
SI_6w_embryo2_55	SI	6w	embryo2
SI_6w_embryo2_61	SI	6w	embryo2
SI_6w_embryo2_65	SI	6w	embryo2
SI_6w_embryo2_71	SI	6w	embryo2
SI_6w_embryo2_72	SI	6w	embryo2
SI_6w_embryo2_74	SI	6w	embryo2
SI_6w_embryo2_81	SI	6w	embryo2
SI_6w_embryo2_84	SI	6w	embryo2
SI_7w_embryo2_63	SI	7w	embryo2
SI_8w_embryo2_37	SI	8w	embryo2
SI_8w_embryo2_4	SI	8w	embryo2
stomach_6w_embryo1_17	stomach	6w	embryo1
stomach_6w_embryo2_76	stomach	6w	embryo2
LI_6w_embryo2_68	LI	6w	embryo2
LI_7w_embryo2.2_5	LI	7w	embryo2
LI_7w_embryo2.2_62	LI	7w	embryo2
LI_7w_embryo2.2_87	LI	7w	embryo2
LI_8w_embryo1_21	LI	8w	embryo1
LI_8w_embryo1_43	LI	8w	embryo1
LI_8w_embryo2_73	LI	8w	embryo2
SI_16w_embryo1_55	SI	16w	embryo1
SI_16w_embryo1_63	SI	16w	embryo1
SI_24w_embryo1_86_V	SI	24w	embryo1
SI_6w_embryo1_74	SI	6w	embryo1
SI_6w_embryo2_28	SI	6w	embryo2
SI_6w_embryo2_46	SI	6w	embryo2
SI_6w_embryo2_54	SI	6w	embryo2
SI_6w_embryo2_59	SI	6w	embryo2
SI_6w_embryo2_79	SI	6w	embryo2
SI_6w_embryo2_82	SI	6w	embryo2
SI_6w_embryo2_85	SI	6w	embryo2
SI_6w_embryo2_90	SI	6w	embryo2
SI_7w_embryo1_12	SI	7w	embryo1
SI_7w_embryo1_13	SI	7w	embryo1
SI_7w_embryo1_14	SI	7w	embryo1
SI_7w_embryo1_17	SI	7w	embryo1
SI_7w_embryo1_21	SI	7w	embryo1
SI_7w_embryo1_25	SI	7w	embryo1
SI_7w_embryo1_35	SI	7w	embryo1
SI_7w_embryo1_38	SI	7w	embryo1
SI_7w_embryo1_41	SI	7w	embryo1
SI_7w_embryo1_43	SI	7w	embryo1
SI_7w_embryo1_44	SI	7w	embryo1
SI_7w_embryo1_46	SI	7w	embryo1
SI_7w_embryo1_47	SI	7w	embryo1
SI_7w_embryo1_50	SI	7w	embryo1
SI_7w_embryo1_52	SI	7w	embryo1
SI_7w_embryo1_54	SI	7w	embryo1
SI_7w_embryo1_6	SI	7w	embryo1
SI_7w_embryo1_61	SI	7w	embryo1
SI_7w_embryo1_62	SI	7w	embryo1
SI_7w_embryo1_63	SI	7w	embryo1
SI_7w_embryo1_64	SI	7w	embryo1
SI_7w_embryo1_69	SI	7w	embryo1
SI_7w_embryo1_71	SI	7w	embryo1
SI_7w_embryo1_72	SI	7w	embryo1
SI_7w_embryo1_75	SI	7w	embryo1
SI_7w_embryo1_79	SI	7w	embryo1
SI_7w_embryo1_80	SI	7w	embryo1
SI_7w_embryo1_83	SI	7w	embryo1
SI_7w_embryo1_84	SI	7w	embryo1
SI_7w_embryo1_88	SI	7w	embryo1
SI_7w_embryo2.2_26	SI	7w	embryo2
SI_7w_embryo2.2_27	SI	7w	embryo2
SI_7w_embryo2.2_38	SI	7w	embryo2
SI_7w_embryo2.2_39	SI	7w	embryo2
SI_7w_embryo2.2_71	SI	7w	embryo2
SI_7w_embryo2_17	SI	7w	embryo2
SI_7w_embryo2_60	SI	7w	embryo2
SI_7w_embryo2_64	SI	7w	embryo2
SI_7w_embryo2_77	SI	7w	embryo2
SI_7w_embryo2_86	SI	7w	embryo2
SI_8w_embryo1_10	SI	8w	embryo1
SI_8w_embryo1_24	SI	8w	embryo1
SI_8w_embryo1_29	SI	8w	embryo1
SI_8w_embryo1_32	SI	8w	embryo1
SI_8w_embryo1_48	SI	8w	embryo1
SI_8w_embryo1_50	SI	8w	embryo1
SI_8w_embryo2_1	SI	8w	embryo2
stomach_6w_embryo2_50	stomach	6w	embryo2
stomach_7w_embryo2.2_22	stomach	7w	embryo2
stomach_7w_embryo2.2_4	stomach	7w	embryo2
LI_11w_embryo1_47	LI	11w	embryo1
